slice	0	1	2	3	4	5	6	7	8	9	10	11
[35.0, 36.0)	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75
[36.0, 37.0)	0.0	1.25	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0
[37.0, 38.0)	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	1.25	0.0	0.0	1.25
[38.0, 39.0)	0.0	0.0	0.0	0.0	1.5	0.0	1.25	0.0	0.0	1.25	0.0	0.0
[39.0, 40.0)	0.0	0.0	0.0	0.0	2.75	0.0	0.0	0.0	1.25	0.0	0.0	0.0
[40.0, 41.0)	0.0	0.0	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[41.0, 42.0)	0.0	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[42.0, 43.0)	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[43.0, 44.0)	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0
[44.0, 45.0)	0.0	0.0	0.75	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[45.0, 46.0)	0.0	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[46.0, 47.0)	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0
[47.0, 48.0)	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0
[48.0, 49.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0
[49.0, 50.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.75
[50.0, 51.0)	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0	0.5	0.0	0.0	0.0
[51.0, 52.0)	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0
[52.0, 53.0)	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0	0.5	0.0	0.0	0.0
[53.0, 54.0)	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0
[54.0, 55.0)	0.0	0.0	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0	0.5	0.0
[55.0, 56.0)	0.0	0.0	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0	0.0	1.5
[56.0, 57.0)	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0
[57.0, 58.0)	0.0	1.5	0.0	0.0	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0
[58.0, 59.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	1.25
[59.0, 60.0)	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.25	0.0	0.0	1.25	0.0
[60.0, 61.0)	0.0	0.0	1.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[61.0, 62.0)	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.25	0.0
[62.0, 63.0)	0.0	0.0	1.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[63.0, 64.0)	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.25	0.0
[64.0, 65.0)	0.0	0.0	1.25	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[65.0, 66.0)	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.0
[66.0, 67.0)	0.0	1.25	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.0
[67.0, 68.0)	0.0	0.25	0.0	0.0	0.75	0.0	0.0	1.0	0.0	1.0	0.0	0.0
[68.0, 69.0)	0.0	1.25	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.0
[69.0, 70.0)	0.0	0.25	0.0	0.0	0.75	0.0	0.0	1.0	0.0	1.0	0.0	0.0
[70.0, 71.0)	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0
[71.0, 72.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0	1.0	0.0	1.0
[72.0, 73.0)	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.75	0.0	0.0
[73.0, 74.0)	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0	0.0	1.0
[74.0, 75.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.75
[75.0, 76.0)	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	0.0
[76.0, 77.0)	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[77.0, 78.0)	0.0	0.75	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0
[78.0, 79.0)	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[79.0, 80.0)	0.0	0.75	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0
[80.0, 81.0)	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0
[81.0, 82.0)	0.0	0.5	0.0	1.25	0.0	0.0	0.0	0.5	0.0	0.0	0.75	0.0
[82.0, 83.0)	0.0	1.25	0.0	0.0	1.0	0.0	1.25	0.0	0.0	1.5	0.0	0.0
[83.0, 84.0)	0.0	1.0	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.25
[84.0, 85.0)	0.0	1.25	0.0	1.5	0.0	0.0	1.25	0.0	0.0	1.0	0.0	0.0
[85.0, 86.0)	0.0	0.0	0.0	1.25	0.0	0.0	1.0	0.0	1.25	0.0	0.0	1.5
[86.0, 87.0)	0.0	1.25	0.0	0.0	1.0	0.0	1.25	0.0	0.0	1.5	0.0	0.0
[87.0, 88.0)	0.0	1.0	0.0	1.25	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.25
[88.0, 89.0)	0.0	1.25	0.0	1.5	0.0	0.0	1.25	0.0	0.0	1.0	0.0	0.0
[89.0, 90.0)	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.5
[90.0, 91.0)	0.0	0.5	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.75	0.0	0.0
[91.0, 92.0)	0.0	0.5	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.75
[92.0, 93.0)	0.0	0.5	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0
[93.0, 94.0)	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.75	0.0	0.0	1.0
[94.0, 95.0)	0.0	0.5	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.75	0.0	0.0
[95.0, 96.0)	0.0	0.5	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.75
[96.0, 97.0)	0.0	0.5	0.0	0.75	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0
[97.0, 98.0)	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.0	0.75	0.0	0.0	1.0
[98.0, 99.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[99.0, 100.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[100.0, 101.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[101.0, 102.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[102.0, 103.0)	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
[103.0, 104.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
[104.0, 105.0)	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
[105.0, 106.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
[106.0, 107.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[107.0, 108.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[108.0, 109.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[109.0, 110.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[110.0, 111.0)	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
[111.0, 112.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
[112.0, 113.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[113.0, 114.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[114.0, 115.0)	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
[115.0, 116.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
[116.0, 117.0)	0.0	0.75	0.0	0.75	0.0	0.0	1.0	0.0	0.25	0.25	0.0	0.0
[117.0, 118.0)	0.0	0.25	0.0	0.25	0.0	0.0	1.0	0.0	0.75	0.75	0.0	0.0
[118.0, 119.0)	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0
[119.0, 120.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.25	0.0	0.0
[120.0, 121.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
[121.0, 122.0)	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25
[122.0, 123.0)	0.0	1.75	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.5
[123.0, 124.0)	0.0	0.0	0.0	0.5	0.25	0.0	0.25	0.0	1.5	0.5	0.0	0.0
[124.0, 125.0)	0.0	1.75	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.5
[125.0, 126.0)	0.0	0.0	0.0	0.5	0.25	0.0	0.25	0.0	1.5	0.5	0.0	0.0
[126.0, 127.0)	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
[127.0, 128.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0
[128.0, 129.0)	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
[129.0, 130.0)	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0
[130.0, 131.0)	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
[131.0, 132.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0
[132.0, 133.0)	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25
[133.0, 134.0)	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0
[134.0, 135.0)	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[135.0, 136.0)	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[136.0, 137.0)	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
[137.0, 138.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.25
[138.0, 139.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.75
[139.0, 140.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25
[140.0, 141.0)	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
[141.0, 142.0)	0.75	0.0	0.0	0.0	0.5	0.0	0.0	1.25	0.0	0.0	0.0	0.0
[142.0, 143.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.75
[143.0, 144.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25
[144.0, 145.0)	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.75	0.0	0.0
[145.0, 146.0)	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25	0.0	0.0
[146.0, 147.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.75
[147.0, 148.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25
[148.0, 149.0)	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
[149.0, 150.0)	0.75	0.0	0.0	0.0	0.5	0.0	0.0	1.25	0.0	0.0	0.0	0.0
[150.0, 151.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.75
[151.0, 152.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.25
[152.0, 153.0)	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.75	0.0	0.0
[153.0, 154.0)	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25	0.0	0.0
[154.0, 155.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.0	0.5	0.0	0.0
[155.0, 156.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.25	0.0	0.0
[156.0, 157.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.0	0.5	0.0	0.0
[157.0, 158.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.25	0.0	0.0
[158.0, 159.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.25	0.0	0.5	0.0	0.0
[159.0, 160.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.25	0.0	0.0
[160.0, 161.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	2.25	0.0	0.5	0.0	0.0
[161.0, 162.0)	1.25	0.0	0.0	0.0	0.0	1.0	0.0	2.5	0.0	0.25	0.0	0.0
[162.0, 163.0)	0.25	0.0	0.0	0.0	0.0	3.0	0.0	0.25	0.0	0.5	0.0	0.0
[163.0, 164.0)	0.25	0.0	0.0	0.0	0.0	3.0	0.0	0.5	0.0	0.25	0.0	0.0
[164.0, 165.0)	1.25	0.0	0.0	0.0	2.0	1.0	0.0	0.25	0.0	0.5	0.0	0.0
[165.0, 166.0)	1.25	0.0	0.0	0.0	2.0	1.0	0.0	0.5	0.0	0.25	0.0	0.0
[166.0, 167.0)	0.25	0.0	0.0	0.0	2.0	1.0	0.0	0.25	0.0	0.5	0.0	0.0
[167.0, 168.0)	0.25	0.0	0.0	0.0	2.0	1.0	0.0	0.5	0.0	0.25	0.0	0.0
[168.0, 169.0)	0.25	0.0	0.0	1.75	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0
[169.0, 170.0)	0.25	0.0	0.0	1.0	0.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0
[170.0, 171.0)	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	1.75	0.0	0.0
[171.0, 172.0)	0.5	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.75	0.0	0.0
[172.0, 173.0)	1.25	0.0	0.0	0.0	1.75	1.0	0.0	0.0	0.0	0.5	0.0	0.0
[173.0, 174.0)	1.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25	0.0	0.0
[174.0, 175.0)	0.25	0.0	0.0	0.0	2.25	1.0	0.0	0.0	0.0	0.5	0.0	0.0
[175.0, 176.0)	0.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25	0.0	0.0
[176.0, 177.0)	0.25	0.0	0.0	1.75	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0
[177.0, 178.0)	0.25	0.0	0.0	1.0	0.0	1.0	0.0	0.75	0.0	0.0	0.0	0.0
[178.0, 179.0)	0.334	0.0	0.0	1.0	0.0	0.0	0.334	0.0	1.0	0.0	1.667	0.0
[179.0, 180.0)	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	0.0	2.5	0.0
[180.0, 181.0)	0.0	0.0	0.5	0.0	1.0	2.0	0.0	0.0	0.5	0.0	0.0	1.0
[181.0, 182.0)	0.0	0.0	0.334	0.0	1.0	2.334	0.0	0.0	0.334	0.0	0.0	1.0
[182.0, 183.0)	0.334	0.0	0.0	1.0	0.0	0.0	0.334	0.0	1.0	0.0	1.667	0.0
[183.0, 184.0)	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	0.0	2.5	0.0
[184.0, 185.0)	0.0	0.0	0.5	0.0	1.0	2.0	0.0	0.0	0.5	0.0	0.0	1.0
[185.0, 186.0)	0.0	0.0	0.5	0.0	1.0	2.5	0.0	0.0	0.5	0.0	0.0	1.0
[186.0, 187.0)	0.0	0.0	0.334	0.0	1.0	1.667	0.0	0.0	0.334	0.0	0.0	1.0
[187.0, 188.0)	0.0	0.0	0.5	0.0	1.0	2.0	0.0	0.0	0.5	0.0	0.0	1.0
[188.0, 189.0)	0.0	0.0	0.334	0.0	1.0	1.667	0.0	0.0	0.334	0.0	0.0	1.0
[189.0, 190.0)	0.0	0.0	0.5	0.0	1.0	2.5	0.0	0.0	0.5	0.0	0.0	1.0
[190.0, 191.0)	0.0	0.0	1.0	0.0	0.0	0.25	0.0	1.0	0.0	1.75	0.0	0.5
[191.0, 192.0)	0.0	0.0	1.0	0.0	0.0	0.25	0.0	1.0	0.0	2.5	0.0	0.25
[192.0, 193.0)	0.0	0.0	0.0	0.0	0.25	0.0	0.0	2.75	0.0	0.0	0.0	0.5
[193.0, 194.0)	0.0	0.0	0.0	0.0	0.25	0.0	0.0	3.5	0.0	0.0	0.0	0.25
[194.0, 195.0)	0.0	0.0	0.0	0.25	0.0	0.0	1.75	1.0	0.0	0.0	0.0	0.5
[195.0, 196.0)	0.0	0.0	0.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25
[196.0, 197.0)	0.0	0.0	0.0	0.25	0.0	0.0	2.25	1.0	0.0	0.0	0.0	0.5
[197.0, 198.0)	0.0	0.0	0.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25
[198.0, 199.0)	0.0	0.0	1.25	0.0	0.0	1.75	0.0	1.0	0.0	0.0	0.0	0.5
[199.0, 200.0)	0.0	0.0	1.25	0.0	0.0	0.75	0.0	1.0	0.0	0.75	0.0	0.25
[200.0, 201.0)	0.0	0.0	1.5	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.0	1.75
[201.0, 202.0)	0.0	0.0	1.25	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.75
[202.0, 203.0)	0.0	0.0	0.0	0.25	0.0	0.0	1.75	1.0	0.0	0.0	0.0	0.5
[203.0, 204.0)	0.0	0.0	0.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25
[204.0, 205.0)	0.0	0.0	0.0	0.25	0.0	0.0	2.25	1.0	0.0	0.0	0.0	0.5
[205.0, 206.0)	0.0	0.0	0.25	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.25
[206.0, 207.0)	0.0	0.0	0.25	0.0	0.0	1.25	0.0	1.0	0.0	0.0	0.0	0.5
[207.0, 208.0)	0.0	0.0	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.75	0.0	0.25
[208.0, 209.0)	1.75	0.0	0.75	0.0	0.0	2.0	0.0	0.0	0.0	0.5	0.0	0.0
[209.0, 210.0)	1.25	0.0	1.25	0.0	0.0	2.25	0.0	0.0	0.0	1.25	0.0	0.0
[210.0, 211.0)	0.25	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0
[211.0, 212.0)	0.75	0.0	0.25	0.0	0.0	1.25	0.0	0.0	0.0	0.75	0.0	0.0
[212.0, 213.0)	0.75	0.0	0.0	0.0	2.75	0.75	0.0	0.0	0.0	0.75	0.0	0.0
[213.0, 214.0)	1.25	0.0	0.0	0.0	2.25	1.25	0.0	0.0	0.0	1.25	0.0	0.0
[214.0, 215.0)	1.25	0.0	0.0	0.0	1.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0
[215.0, 216.0)	1.0	0.0	0.0	0.0	1.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0
[216.0, 217.0)	0.5	0.0	2.0	0.0	0.0	0.25	0.0	1.5	0.0	0.75	0.0	0.0
[217.0, 218.0)	1.25	0.0	2.25	0.0	0.0	0.25	0.0	1.0	0.0	1.5	0.0	0.0
[218.0, 219.0)	0.25	0.0	1.0	0.0	1.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0
[219.0, 220.0)	0.25	0.0	1.25	0.0	0.5	0.25	0.0	0.5	0.0	0.5	0.0	0.0
[220.0, 221.0)	0.5	0.0	2.0	0.0	0.0	0.25	0.0	1.5	0.0	0.75	0.0	0.0
[221.0, 222.0)	1.25	0.0	2.25	0.0	0.0	0.25	0.0	1.0	0.0	1.5	0.0	0.0
[222.0, 223.0)	0.25	0.0	1.0	0.0	1.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0
[223.0, 224.0)	0.25	0.0	1.25	0.0	0.5	0.25	0.0	0.5	0.0	0.5	0.0	0.0
[224.0, 225.0)	0.5	0.0	2.0	0.0	0.0	0.25	0.0	1.5	0.0	0.75	0.0	0.0
[225.0, 226.0)	1.25	0.0	2.25	0.0	0.0	0.25	0.0	1.0	0.0	1.5	0.0	0.0
[226.0, 227.0)	0.0	0.0	2.0	0.0	1.0	0.25	0.0	1.5	0.0	0.0	0.0	0.25
[227.0, 228.0)	0.0	0.0	2.0	0.0	0.75	0.25	0.0	1.75	0.0	0.0	0.0	0.25
[228.0, 229.0)	3.25	0.0	0.25	0.0	0.583	0.333	0.0	0.25	0.0	0.0	0.0	0.0
[229.0, 230.0)	2.25	0.0	0.25	0.0	1.25	0.0	0.0	1.25	0.0	0.0	0.0	0.0
[230.0, 231.0)	0.25	0.0	0.25	0.0	0.583	0.0	0.0	0.583	0.0	0.0	0.0	2.0
[231.0, 232.0)	0.25	0.0	0.25	0.0	1.25	0.0	0.0	1.25	0.0	0.0	0.0	2.0
[232.0, 233.0)	1.25	0.0	0.25	0.0	0.583	0.0	0.0	0.583	0.0	0.0	0.0	2.0
[233.0, 234.0)	0.25	0.0	0.25	0.0	1.25	0.0	0.0	1.25	0.0	0.0	0.0	2.0
[234.0, 235.0)	0.25	0.0	0.25	0.0	0.583	0.0	0.0	0.583	0.0	0.0	2.0	0.0
[235.0, 236.0)	0.25	0.0	1.25	0.0	1.25	0.0	0.0	1.25	0.0	0.0	1.0	0.0
